
1 16000 782.840 12.5254
2 32000 771.174 12.3388
4 64000 707.171 11.3147
8 128000 683.146 10.9303
16 256000 729.405 11.6705
32 512000 675.502 10.808
64 1024000 679.114 10.8658
128 2048000 660.483 10.5677
