
1 3735552 18.953 70.7999
2 7471104 18.288 68.3158
4 14942208 17.742 66.2762
8 29884416 16.967 63.3811
16 59768832 16.355 61.095
32 119537664 16.192 60.4861
64 239075328 16.100 60.1424
128 478150656 15.056 56.2425
