
1 933888 49.404 46.1378
2 1867776 46.656 43.5715
4 3735552 44.803 41.841
8 7471104 41.366 38.6312
16 14942208 40.940 38.2334
32 29884416 37.502 35.0227
64 59768832 36.897 34.4577
128 119537664 35.431 33.0886
