
1 3735552 10.899 40.7138
2 7471104 10.711 40.0115
4 14942208 10.700 39.9704
8 29884416 10.144 37.8934
16 59768832 9.986 37.3032
32 119537664 9.887 36.9334
64 239075328 9.787 36.5598
128 478150656 9.706 36.2573
