
1 64000 206.435 13.2118
2 128000 204.478 13.0866
4 256000 203.311 13.0119
8 512000 204.110 13.063
16 1024000 200.825 12.8528
32 2048000 199.612 12.7752
64 4096000 198.076 12.6769
128 8192000 195.623 12.5199
