
1 16384000 553.351 9066.1
2 32768000 515.363 8443.71
4 65536000 489.706 8023.34
8 131072000 436.724 7155.29
16 262144000 435.036 7127.63
32 524288000 429.561 7037.93
64 1048576000 423.910 6945.34
128 2097152000 404.684 6630.34
