
1 256000 4004.407 1025.13
2 512000 3262.212 835.126
4 1024000 3320.452 850.036
8 2048000 2225.501 569.728
16 4096000 2202.580 563.86
32 8192000 2115.612 541.597
64 16384000 2182.210 558.646
128 32768000 2193.388 561.507
